o_node,d_node,origin,destination,travel_time,iteration
1464-0-4-30,1052-0-99-99,1464,1052,158.0,129
1495-0-4-30,1052-0-99-99,1495,1052,177.0,129
1538-0-4-30,1052-0-99-99,1538,1052,132.0,129
1591-0-4-30,1055-0-99-99,1591,1055,180.0,129
1425-0-4-30,1056-0-99-99,1425,1056,158.0,129
1444-0-4-30,1056-0-99-99,1444,1056,159.0,129
1619-0-4-30,1056-0-99-99,1619,1056,182.0,129
1200-0-4-30,1057-0-99-99,1200,1057,133.0,129
1277-0-4-30,1057-0-99-99,1277,1057,112.0,129
1539-0-4-30,1057-0-99-99,1539,1057,120.0,129
1601-0-4-30,1057-0-99-99,1601,1057,182.0,129
1122-0-4-30,1058-0-99-99,1122,1058,138.0,129
1270-0-4-30,1058-0-99-99,1270,1058,58.0,129
1450-0-4-30,1058-0-99-99,1450,1058,164.0,129
1411-0-4-30,1059-0-99-99,1411,1059,166.0,129
1090-0-4-30,1060-0-99-99,1090,1060,42.0,129
1484-0-4-30,1062-0-99-99,1484,1062,170.0,129
1544-0-4-30,1063-0-99-99,1544,1063,168.0,129
1621-0-4-30,1063-0-99-99,1621,1063,187.0,129
1110-0-4-30,1065-0-99-99,1110,1065,27.0,129
1122-0-4-30,1065-0-99-99,1122,1065,124.0,129
1202-0-4-30,1065-0-99-99,1202,1065,130.0,129
1424-0-4-30,1065-0-99-99,1424,1065,147.0,129
1572-0-4-30,1065-0-99-99,1572,1065,188.0,129
1122-0-4-30,1066-0-99-99,1122,1066,125.0,129
1263-0-4-30,1067-0-99-99,1263,1067,120.0,129
1120-0-4-30,1068-0-99-99,1120,1068,126.0,129
1330-0-4-30,1068-0-99-99,1330,1068,149.0,129
1602-0-4-30,1068-0-99-99,1602,1068,187.0,129
1606-0-4-30,1068-0-99-99,1606,1068,186.0,129
1483-0-4-30,1070-0-99-99,1483,1070,154.0,129
1510-0-4-30,1076-0-99-99,1510,1076,177.0,129
1600-0-4-30,1076-0-99-99,1600,1076,187.0,129
1039-0-4-30,1078-0-99-99,1039,1078,52.0,129
1524-0-4-30,1078-0-99-99,1524,1078,172.0,129
1562-0-4-30,1078-0-99-99,1562,1078,194.0,129
1365-0-4-30,1080-0-99-99,1365,1080,148.0,129
1143-0-4-30,1085-0-99-99,1143,1085,127.0,129
1513-0-4-30,1090-0-99-99,1513,1090,190.0,129
1132-0-4-30,1104-0-99-99,1132,1104,125.0,129
1389-0-4-30,1113-0-99-99,1389,1113,168.0,129
1286-0-4-30,1114-0-99-99,1286,1114,115.0,129
1022-0-4-30,1116-0-99-99,1022,1116,99.0,129
1400-0-4-30,1118-0-99-99,1400,1118,138.0,129
1116-0-4-30,1124-0-99-99,1116,1124,34.0,129
1412-0-4-30,1139-0-99-99,1412,1139,120.0,129
1524-0-4-30,1141-0-99-99,1524,1141,198.0,129
1046-0-4-30,1142-0-99-99,1046,1142,122.0,129
1130-0-4-30,1145-0-99-99,1130,1145,35.0,129
1153-0-4-30,1146-0-99-99,1153,1146,107.0,129
1382-0-4-30,1150-0-99-99,1382,1150,143.0,129
1133-0-4-30,1156-0-99-99,1133,1156,114.0,129
1572-0-4-30,1157-0-99-99,1572,1157,199.0,129
1544-0-4-30,1160-0-99-99,1544,1160,190.0,129
1176-0-4-30,1168-0-99-99,1176,1168,32.0,129
1212-0-4-30,1170-0-99-99,1212,1170,128.0,129
1588-0-4-30,1180-0-99-99,1588,1180,155.0,129
1595-0-4-30,1187-0-99-99,1595,1187,164.0,129
1186-0-4-30,1202-0-99-99,1186,1202,30.0,129
1223-0-4-30,1203-0-99-99,1223,1203,131.0,129
1139-0-4-30,1211-0-99-99,1139,1211,133.0,129
1166-0-4-30,1218-0-99-99,1166,1218,122.0,129
1523-0-4-30,1218-0-99-99,1523,1218,147.0,129
1554-0-4-30,1218-0-99-99,1554,1218,164.0,129
1620-0-4-30,1220-0-99-99,1620,1220,167.0,129
1197-0-4-30,1227-0-99-99,1197,1227,48.0,129
1233-0-4-30,1227-0-99-99,1233,1227,133.0,129
1560-0-4-30,1243-0-99-99,1560,1243,142.0,129
1575-0-4-30,1243-0-99-99,1575,1243,162.0,129
1224-0-4-30,1247-0-99-99,1224,1247,119.0,129
1251-0-4-30,1247-0-99-99,1251,1247,54.0,129
1524-0-4-30,1253-0-99-99,1524,1253,140.0,129
1383-0-4-30,1260-0-99-99,1383,1260,195.0,129
1110-0-4-30,1272-0-99-99,1110,1272,52.0,129
1250-0-4-30,1275-0-99-99,1250,1275,43.0,129
1144-0-4-30,1277-0-99-99,1144,1277,146.0,129
1347-0-4-30,1285-0-99-99,1347,1285,138.0,129
1431-0-4-30,1285-0-99-99,1431,1285,186.0,129
1544-0-4-30,1298-0-99-99,1544,1298,223.0,129
1131-0-4-30,1299-0-99-99,1131,1299,152.0,129
1271-0-4-30,1307-0-99-99,1271,1307,150.0,129
1290-0-4-30,1307-0-99-99,1290,1307,95.0,129
1353-0-4-30,1307-0-99-99,1353,1307,130.0,129
1458-0-4-30,1313-0-99-99,1458,1313,179.0,129
1124-0-4-30,1317-0-99-99,1124,1317,34.0,129
1326-0-4-30,1317-0-99-99,1326,1317,125.0,129
1133-0-4-30,1331-0-99-99,1133,1331,132.0,129
1177-0-4-30,1355-0-99-99,1177,1355,134.0,129
1110-0-4-30,1356-0-99-99,1110,1356,149.0,129
1039-0-4-30,1357-0-99-99,1039,1357,149.0,129
1385-0-4-30,1358-0-99-99,1385,1358,121.0,129
1021-0-4-30,1361-0-99-99,1021,1361,161.0,129
1062-0-4-30,1371-0-99-99,1062,1371,154.0,129
1173-0-4-30,1378-0-99-99,1173,1378,165.0,129
1232-0-4-30,1378-0-99-99,1232,1378,179.0,129
1342-0-4-30,1378-0-99-99,1342,1378,138.0,129
1351-0-4-30,1379-0-99-99,1351,1379,72.0,129
1021-0-4-30,1386-0-99-99,1021,1386,172.0,129
1249-0-4-30,1388-0-99-99,1249,1388,198.0,129
1396-0-4-30,1388-0-99-99,1396,1388,123.0,129
1538-0-4-30,1388-0-99-99,1538,1388,198.0,129
1445-0-4-30,1391-0-99-99,1445,1391,125.0,129
1265-0-4-30,1393-0-99-99,1265,1393,167.0,129
1531-0-4-30,1393-0-99-99,1531,1393,158.0,129
1173-0-4-30,1394-0-99-99,1173,1394,137.0,129
1401-0-4-30,1395-0-99-99,1401,1395,48.0,129
1140-0-4-30,1402-0-99-99,1140,1402,50.0,129
1173-0-4-30,1402-0-99-99,1173,1402,156.0,129
1400-0-4-30,1402-0-99-99,1400,1402,50.0,129
1415-0-4-30,1402-0-99-99,1415,1402,120.0,129
1423-0-4-30,1411-0-99-99,1423,1411,49.0,129
1407-0-4-30,1415-0-99-99,1407,1415,48.0,129
1606-0-4-30,1415-0-99-99,1606,1415,173.0,129
1381-0-4-30,1421-0-99-99,1381,1421,143.0,129
1041-0-4-30,1423-0-99-99,1041,1423,126.0,129
1062-0-4-30,1442-0-99-99,1062,1442,126.0,129
1482-0-4-30,1472-0-99-99,1482,1472,117.0,129
1538-0-4-30,1476-0-99-99,1538,1476,133.0,129
1583-0-4-30,1481-0-99-99,1583,1481,112.0,129
1524-0-4-30,1486-0-99-99,1524,1486,107.0,129
1531-0-4-30,1490-0-99-99,1531,1490,107.0,129
1366-0-4-30,1492-0-99-99,1366,1492,188.0,129
1579-0-4-30,1492-0-99-99,1579,1492,38.0,129
1513-0-4-30,1503-0-99-99,1513,1503,127.0,129
1021-0-4-30,1519-0-99-99,1021,1519,118.0,129
1495-0-4-30,1529-0-99-99,1495,1529,140.0,129
1428-0-4-30,1530-0-99-99,1428,1530,134.0,129
1443-0-4-30,1530-0-99-99,1443,1530,128.0,129
1577-0-4-30,1536-0-99-99,1577,1536,153.0,129
1569-0-4-30,1543-0-99-99,1569,1543,149.0,129
1182-0-4-30,1544-0-99-99,1182,1544,171.0,129
1021-0-4-30,1545-0-99-99,1021,1545,120.0,129
1515-0-4-30,1561-0-99-99,1515,1561,54.0,129
1245-0-4-30,1582-0-99-99,1245,1582,53.0,129
1154-0-4-30,1599-0-99-99,1154,1599,118.0,129
1562-0-4-30,1607-0-99-99,1562,1607,108.0,129
1436-0-4-30,1081-0-99-99,1436,1081,166.0,129
1506-0-4-30,1002-0-99-99,1506,1002,157.0,130
1126-0-4-30,1006-0-99-99,1126,1006,148.0,130
1243-0-4-30,1021-0-99-99,1243,1021,145.0,130
1382-0-4-30,1021-0-99-99,1382,1021,187.0,130
1571-0-4-30,1021-0-99-99,1571,1021,202.0,130
1232-0-4-30,1022-0-99-99,1232,1022,163.0,130
1175-0-4-30,1023-0-99-99,1175,1023,113.0,130
1018-0-4-30,1034-0-99-99,1018,1034,33.0,130
1518-0-4-30,1034-0-99-99,1518,1034,170.0,130
1590-0-4-30,1034-0-99-99,1590,1034,178.0,130
1250-0-4-30,1035-0-99-99,1250,1035,119.0,130
1214-0-4-30,1036-0-99-99,1214,1036,148.0,130
1219-0-4-30,1036-0-99-99,1219,1036,137.0,130
1574-0-4-30,1036-0-99-99,1574,1036,180.0,130
1591-0-4-30,1036-0-99-99,1591,1036,174.0,130
1131-0-4-30,1037-0-99-99,1131,1037,159.0,130
1238-0-4-30,1037-0-99-99,1238,1037,151.0,130
1285-0-4-30,1037-0-99-99,1285,1037,141.0,130
1406-0-4-30,1037-0-99-99,1406,1037,170.0,130
1131-0-4-30,1038-0-99-99,1131,1038,159.0,130
1389-0-4-30,1038-0-99-99,1389,1038,174.0,130
1422-0-4-30,1038-0-99-99,1422,1038,141.0,130
1559-0-4-30,1038-0-99-99,1559,1038,184.0,130
1076-0-4-30,1042-0-99-99,1076,1042,45.0,130
1245-0-4-30,1042-0-99-99,1245,1042,164.0,130
1090-0-4-30,1043-0-99-99,1090,1043,105.0,130
1427-0-4-30,1043-0-99-99,1427,1043,134.0,130
1250-0-4-30,1045-0-99-99,1250,1045,134.0,130
1214-0-4-30,1046-0-99-99,1214,1046,123.0,130
1411-0-4-30,1046-0-99-99,1411,1046,141.0,130
1313-0-4-30,1047-0-99-99,1313,1047,137.0,130
1520-0-4-30,1047-0-99-99,1520,1047,177.0,130
1574-0-4-30,1049-0-99-99,1574,1049,192.0,130
1252-0-4-30,1050-0-99-99,1252,1050,118.0,130
1522-0-4-30,1050-0-99-99,1522,1050,166.0,130
1280-0-4-30,1051-0-99-99,1280,1051,117.0,130
1328-0-4-30,1051-0-99-99,1328,1051,155.0,130
1266-0-4-30,1052-0-99-99,1266,1052,107.0,130
1447-0-4-30,1052-0-99-99,1447,1052,158.0,130
1464-0-4-30,1052-0-99-99,1464,1052,158.0,130
1495-0-4-30,1052-0-99-99,1495,1052,177.0,130
1538-0-4-30,1052-0-99-99,1538,1052,132.0,130
1591-0-4-30,1055-0-99-99,1591,1055,180.0,130
1425-0-4-30,1056-0-99-99,1425,1056,158.0,130
1444-0-4-30,1056-0-99-99,1444,1056,159.0,130
1619-0-4-30,1056-0-99-99,1619,1056,182.0,130
1200-0-4-30,1057-0-99-99,1200,1057,133.0,130
1277-0-4-30,1057-0-99-99,1277,1057,112.0,130
1539-0-4-30,1057-0-99-99,1539,1057,120.0,130
1601-0-4-30,1057-0-99-99,1601,1057,182.0,130
1122-0-4-30,1058-0-99-99,1122,1058,145.0,130
1270-0-4-30,1058-0-99-99,1270,1058,58.0,130
1450-0-4-30,1058-0-99-99,1450,1058,164.0,130
1411-0-4-30,1059-0-99-99,1411,1059,166.0,130
1090-0-4-30,1060-0-99-99,1090,1060,42.0,130
1484-0-4-30,1062-0-99-99,1484,1062,170.0,130
1544-0-4-30,1063-0-99-99,1544,1063,168.0,130
1621-0-4-30,1063-0-99-99,1621,1063,187.0,130
1110-0-4-30,1065-0-99-99,1110,1065,27.0,130
1122-0-4-30,1065-0-99-99,1122,1065,134.0,130
1202-0-4-30,1065-0-99-99,1202,1065,130.0,130
1424-0-4-30,1065-0-99-99,1424,1065,147.0,130
1572-0-4-30,1065-0-99-99,1572,1065,188.0,130
1122-0-4-30,1066-0-99-99,1122,1066,135.0,130
1263-0-4-30,1067-0-99-99,1263,1067,120.0,130
1120-0-4-30,1068-0-99-99,1120,1068,135.0,130
1330-0-4-30,1068-0-99-99,1330,1068,149.0,130
1602-0-4-30,1068-0-99-99,1602,1068,187.0,130
1606-0-4-30,1068-0-99-99,1606,1068,186.0,130
1483-0-4-30,1070-0-99-99,1483,1070,154.0,130
1510-0-4-30,1076-0-99-99,1510,1076,177.0,130
1600-0-4-30,1076-0-99-99,1600,1076,187.0,130
1039-0-4-30,1078-0-99-99,1039,1078,52.0,130
1524-0-4-30,1078-0-99-99,1524,1078,172.0,130
1562-0-4-30,1078-0-99-99,1562,1078,194.0,130
1365-0-4-30,1080-0-99-99,1365,1080,148.0,130
1143-0-4-30,1085-0-99-99,1143,1085,127.0,130
1513-0-4-30,1090-0-99-99,1513,1090,190.0,130
1132-0-4-30,1104-0-99-99,1132,1104,125.0,130
1389-0-4-30,1113-0-99-99,1389,1113,168.0,130
1286-0-4-30,1114-0-99-99,1286,1114,115.0,130
1022-0-4-30,1116-0-99-99,1022,1116,99.0,130
1400-0-4-30,1118-0-99-99,1400,1118,138.0,130
1116-0-4-30,1124-0-99-99,1116,1124,34.0,130
1412-0-4-30,1139-0-99-99,1412,1139,120.0,130
1524-0-4-30,1141-0-99-99,1524,1141,198.0,130
1046-0-4-30,1142-0-99-99,1046,1142,122.0,130
1130-0-4-30,1145-0-99-99,1130,1145,35.0,130
1153-0-4-30,1146-0-99-99,1153,1146,107.0,130
1382-0-4-30,1150-0-99-99,1382,1150,143.0,130
1133-0-4-30,1156-0-99-99,1133,1156,114.0,130
1572-0-4-30,1157-0-99-99,1572,1157,199.0,130
1544-0-4-30,1160-0-99-99,1544,1160,190.0,130
1176-0-4-30,1168-0-99-99,1176,1168,32.0,130
1212-0-4-30,1170-0-99-99,1212,1170,128.0,130
1588-0-4-30,1180-0-99-99,1588,1180,155.0,130
1595-0-4-30,1187-0-99-99,1595,1187,164.0,130
1186-0-4-30,1202-0-99-99,1186,1202,30.0,130
1223-0-4-30,1203-0-99-99,1223,1203,131.0,130
1139-0-4-30,1211-0-99-99,1139,1211,133.0,130
1166-0-4-30,1218-0-99-99,1166,1218,122.0,130
1523-0-4-30,1218-0-99-99,1523,1218,147.0,130
1554-0-4-30,1218-0-99-99,1554,1218,164.0,130
1620-0-4-30,1220-0-99-99,1620,1220,167.0,130
1197-0-4-30,1227-0-99-99,1197,1227,48.0,130
1233-0-4-30,1227-0-99-99,1233,1227,133.0,130
1560-0-4-30,1243-0-99-99,1560,1243,142.0,130
1575-0-4-30,1243-0-99-99,1575,1243,162.0,130
1224-0-4-30,1247-0-99-99,1224,1247,119.0,130
1251-0-4-30,1247-0-99-99,1251,1247,54.0,130
1524-0-4-30,1253-0-99-99,1524,1253,140.0,130
1383-0-4-30,1260-0-99-99,1383,1260,195.0,130
1110-0-4-30,1272-0-99-99,1110,1272,52.0,130
1250-0-4-30,1275-0-99-99,1250,1275,43.0,130
1144-0-4-30,1277-0-99-99,1144,1277,146.0,130
1347-0-4-30,1285-0-99-99,1347,1285,138.0,130
1431-0-4-30,1285-0-99-99,1431,1285,186.0,130
1544-0-4-30,1298-0-99-99,1544,1298,223.0,130
1131-0-4-30,1299-0-99-99,1131,1299,152.0,130
1271-0-4-30,1307-0-99-99,1271,1307,150.0,130
1290-0-4-30,1307-0-99-99,1290,1307,95.0,130
1353-0-4-30,1307-0-99-99,1353,1307,130.0,130
1458-0-4-30,1313-0-99-99,1458,1313,179.0,130
1124-0-4-30,1317-0-99-99,1124,1317,34.0,130
1326-0-4-30,1317-0-99-99,1326,1317,125.0,130
1133-0-4-30,1331-0-99-99,1133,1331,132.0,130
1177-0-4-30,1355-0-99-99,1177,1355,134.0,130
1110-0-4-30,1356-0-99-99,1110,1356,149.0,130
1039-0-4-30,1357-0-99-99,1039,1357,149.0,130
1385-0-4-30,1358-0-99-99,1385,1358,121.0,130
1021-0-4-30,1361-0-99-99,1021,1361,161.0,130
1062-0-4-30,1371-0-99-99,1062,1371,154.0,130
1173-0-4-30,1378-0-99-99,1173,1378,165.0,130
1232-0-4-30,1378-0-99-99,1232,1378,179.0,130
1342-0-4-30,1378-0-99-99,1342,1378,138.0,130
1351-0-4-30,1379-0-99-99,1351,1379,72.0,130
1021-0-4-30,1386-0-99-99,1021,1386,172.0,130
1249-0-4-30,1388-0-99-99,1249,1388,198.0,130
1396-0-4-30,1388-0-99-99,1396,1388,123.0,130
1538-0-4-30,1388-0-99-99,1538,1388,204.0,130
1445-0-4-30,1391-0-99-99,1445,1391,125.0,130
1265-0-4-30,1393-0-99-99,1265,1393,167.0,130
1531-0-4-30,1393-0-99-99,1531,1393,158.0,130
1173-0-4-30,1394-0-99-99,1173,1394,137.0,130
1401-0-4-30,1395-0-99-99,1401,1395,48.0,130
1140-0-4-30,1402-0-99-99,1140,1402,50.0,130
1173-0-4-30,1402-0-99-99,1173,1402,156.0,130
1400-0-4-30,1402-0-99-99,1400,1402,50.0,130
1415-0-4-30,1402-0-99-99,1415,1402,120.0,130
1423-0-4-30,1411-0-99-99,1423,1411,49.0,130
1407-0-4-30,1415-0-99-99,1407,1415,48.0,130
1606-0-4-30,1415-0-99-99,1606,1415,173.0,130
1381-0-4-30,1421-0-99-99,1381,1421,143.0,130
1041-0-4-30,1423-0-99-99,1041,1423,126.0,130
1062-0-4-30,1442-0-99-99,1062,1442,126.0,130
1482-0-4-30,1472-0-99-99,1482,1472,117.0,130
1538-0-4-30,1476-0-99-99,1538,1476,139.0,130
1583-0-4-30,1481-0-99-99,1583,1481,112.0,130
1524-0-4-30,1486-0-99-99,1524,1486,107.0,130
1531-0-4-30,1490-0-99-99,1531,1490,107.0,130
1366-0-4-30,1492-0-99-99,1366,1492,188.0,130
1579-0-4-30,1492-0-99-99,1579,1492,38.0,130
1513-0-4-30,1503-0-99-99,1513,1503,127.0,130
1021-0-4-30,1519-0-99-99,1021,1519,118.0,130
1495-0-4-30,1529-0-99-99,1495,1529,140.0,130
1428-0-4-30,1530-0-99-99,1428,1530,134.0,130
1443-0-4-30,1530-0-99-99,1443,1530,128.0,130
1577-0-4-30,1536-0-99-99,1577,1536,153.0,130
1569-0-4-30,1543-0-99-99,1569,1543,149.0,130
1182-0-4-30,1544-0-99-99,1182,1544,171.0,130
1021-0-4-30,1545-0-99-99,1021,1545,120.0,130
1515-0-4-30,1561-0-99-99,1515,1561,54.0,130
1245-0-4-30,1582-0-99-99,1245,1582,53.0,130
1154-0-4-30,1599-0-99-99,1154,1599,118.0,130
1562-0-4-30,1607-0-99-99,1562,1607,119.0,130
1436-0-4-30,1081-0-99-99,1436,1081,166.0,130
1506-0-4-30,1002-0-99-99,1506,1002,157.0,131
1126-0-4-30,1006-0-99-99,1126,1006,148.0,131
1243-0-4-30,1021-0-99-99,1243,1021,145.0,131
1382-0-4-30,1021-0-99-99,1382,1021,187.0,131
1571-0-4-30,1021-0-99-99,1571,1021,202.0,131
1232-0-4-30,1022-0-99-99,1232,1022,163.0,131
1175-0-4-30,1023-0-99-99,1175,1023,113.0,131
1018-0-4-30,1034-0-99-99,1018,1034,33.0,131
1518-0-4-30,1034-0-99-99,1518,1034,170.0,131
1590-0-4-30,1034-0-99-99,1590,1034,181.0,131
1250-0-4-30,1035-0-99-99,1250,1035,119.0,131
1214-0-4-30,1036-0-99-99,1214,1036,148.0,131
1219-0-4-30,1036-0-99-99,1219,1036,137.0,131
1574-0-4-30,1036-0-99-99,1574,1036,180.0,131
1591-0-4-30,1036-0-99-99,1591,1036,174.0,131
1131-0-4-30,1037-0-99-99,1131,1037,159.0,131
1238-0-4-30,1037-0-99-99,1238,1037,151.0,131
1285-0-4-30,1037-0-99-99,1285,1037,141.0,131
1406-0-4-30,1037-0-99-99,1406,1037,170.0,131
1131-0-4-30,1038-0-99-99,1131,1038,159.0,131
1389-0-4-30,1038-0-99-99,1389,1038,174.0,131
1422-0-4-30,1038-0-99-99,1422,1038,141.0,131
1559-0-4-30,1038-0-99-99,1559,1038,184.0,131
1076-0-4-30,1042-0-99-99,1076,1042,45.0,131
1245-0-4-30,1042-0-99-99,1245,1042,164.0,131
1090-0-4-30,1043-0-99-99,1090,1043,105.0,131
1427-0-4-30,1043-0-99-99,1427,1043,134.0,131
1250-0-4-30,1045-0-99-99,1250,1045,134.0,131
1214-0-4-30,1046-0-99-99,1214,1046,123.0,131
1411-0-4-30,1046-0-99-99,1411,1046,141.0,131
1313-0-4-30,1047-0-99-99,1313,1047,137.0,131
1520-0-4-30,1047-0-99-99,1520,1047,177.0,131
1574-0-4-30,1049-0-99-99,1574,1049,192.0,131
1252-0-4-30,1050-0-99-99,1252,1050,118.0,131
1522-0-4-30,1050-0-99-99,1522,1050,166.0,131
1280-0-4-30,1051-0-99-99,1280,1051,117.0,131
1328-0-4-30,1051-0-99-99,1328,1051,155.0,131
1266-0-4-30,1052-0-99-99,1266,1052,107.0,131
1447-0-4-30,1052-0-99-99,1447,1052,158.0,131
1464-0-4-30,1052-0-99-99,1464,1052,158.0,131
1495-0-4-30,1052-0-99-99,1495,1052,177.0,131
1538-0-4-30,1052-0-99-99,1538,1052,132.0,131
1591-0-4-30,1055-0-99-99,1591,1055,180.0,131
1425-0-4-30,1056-0-99-99,1425,1056,158.0,131
1444-0-4-30,1056-0-99-99,1444,1056,159.0,131
1619-0-4-30,1056-0-99-99,1619,1056,182.0,131
1200-0-4-30,1057-0-99-99,1200,1057,133.0,131
1277-0-4-30,1057-0-99-99,1277,1057,112.0,131
1539-0-4-30,1057-0-99-99,1539,1057,120.0,131
1601-0-4-30,1057-0-99-99,1601,1057,182.0,131
1122-0-4-30,1058-0-99-99,1122,1058,145.0,131
1270-0-4-30,1058-0-99-99,1270,1058,58.0,131
1450-0-4-30,1058-0-99-99,1450,1058,164.0,131
1411-0-4-30,1059-0-99-99,1411,1059,166.0,131
1090-0-4-30,1060-0-99-99,1090,1060,42.0,131
1484-0-4-30,1062-0-99-99,1484,1062,170.0,131
1544-0-4-30,1063-0-99-99,1544,1063,168.0,131
1621-0-4-30,1063-0-99-99,1621,1063,187.0,131
1110-0-4-30,1065-0-99-99,1110,1065,27.0,131
1122-0-4-30,1065-0-99-99,1122,1065,134.0,131
1202-0-4-30,1065-0-99-99,1202,1065,130.0,131
1424-0-4-30,1065-0-99-99,1424,1065,147.0,131
1572-0-4-30,1065-0-99-99,1572,1065,188.0,131
1122-0-4-30,1066-0-99-99,1122,1066,135.0,131
1263-0-4-30,1067-0-99-99,1263,1067,120.0,131
1120-0-4-30,1068-0-99-99,1120,1068,135.0,131
1330-0-4-30,1068-0-99-99,1330,1068,149.0,131
1602-0-4-30,1068-0-99-99,1602,1068,187.0,131
1606-0-4-30,1068-0-99-99,1606,1068,186.0,131
1483-0-4-30,1070-0-99-99,1483,1070,154.0,131
1510-0-4-30,1076-0-99-99,1510,1076,177.0,131
1600-0-4-30,1076-0-99-99,1600,1076,187.0,131
1039-0-4-30,1078-0-99-99,1039,1078,52.0,131
1524-0-4-30,1078-0-99-99,1524,1078,172.0,131
1562-0-4-30,1078-0-99-99,1562,1078,194.0,131
1365-0-4-30,1080-0-99-99,1365,1080,171.0,131
1143-0-4-30,1085-0-99-99,1143,1085,127.0,131
1513-0-4-30,1090-0-99-99,1513,1090,190.0,131
1132-0-4-30,1104-0-99-99,1132,1104,125.0,131
1389-0-4-30,1113-0-99-99,1389,1113,168.0,131
1286-0-4-30,1114-0-99-99,1286,1114,115.0,131
1022-0-4-30,1116-0-99-99,1022,1116,99.0,131
1400-0-4-30,1118-0-99-99,1400,1118,138.0,131
1116-0-4-30,1124-0-99-99,1116,1124,34.0,131
1412-0-4-30,1139-0-99-99,1412,1139,120.0,131
1524-0-4-30,1141-0-99-99,1524,1141,198.0,131
1046-0-4-30,1142-0-99-99,1046,1142,122.0,131
1130-0-4-30,1145-0-99-99,1130,1145,35.0,131
1153-0-4-30,1146-0-99-99,1153,1146,107.0,131
1382-0-4-30,1150-0-99-99,1382,1150,143.0,131
1133-0-4-30,1156-0-99-99,1133,1156,114.0,131
1572-0-4-30,1157-0-99-99,1572,1157,199.0,131
1544-0-4-30,1160-0-99-99,1544,1160,190.0,131
1176-0-4-30,1168-0-99-99,1176,1168,32.0,131
1212-0-4-30,1170-0-99-99,1212,1170,128.0,131
1588-0-4-30,1180-0-99-99,1588,1180,160.0,131
1595-0-4-30,1187-0-99-99,1595,1187,164.0,131
1186-0-4-30,1202-0-99-99,1186,1202,30.0,131
1223-0-4-30,1203-0-99-99,1223,1203,131.0,131
1139-0-4-30,1211-0-99-99,1139,1211,133.0,131
1166-0-4-30,1218-0-99-99,1166,1218,122.0,131
1523-0-4-30,1218-0-99-99,1523,1218,147.0,131
1554-0-4-30,1218-0-99-99,1554,1218,164.0,131
1620-0-4-30,1220-0-99-99,1620,1220,167.0,131
1197-0-4-30,1227-0-99-99,1197,1227,48.0,131
1233-0-4-30,1227-0-99-99,1233,1227,133.0,131
1560-0-4-30,1243-0-99-99,1560,1243,142.0,131
1575-0-4-30,1243-0-99-99,1575,1243,162.0,131
1224-0-4-30,1247-0-99-99,1224,1247,119.0,131
1251-0-4-30,1247-0-99-99,1251,1247,54.0,131
1524-0-4-30,1253-0-99-99,1524,1253,140.0,131
1383-0-4-30,1260-0-99-99,1383,1260,195.0,131
1110-0-4-30,1272-0-99-99,1110,1272,52.0,131
1250-0-4-30,1275-0-99-99,1250,1275,43.0,131
1144-0-4-30,1277-0-99-99,1144,1277,146.0,131
1347-0-4-30,1285-0-99-99,1347,1285,138.0,131
1431-0-4-30,1285-0-99-99,1431,1285,186.0,131
1544-0-4-30,1298-0-99-99,1544,1298,223.0,131
1131-0-4-30,1299-0-99-99,1131,1299,152.0,131
1271-0-4-30,1307-0-99-99,1271,1307,150.0,131
1290-0-4-30,1307-0-99-99,1290,1307,95.0,131
1353-0-4-30,1307-0-99-99,1353,1307,130.0,131
1458-0-4-30,1313-0-99-99,1458,1313,179.0,131
1124-0-4-30,1317-0-99-99,1124,1317,34.0,131
1326-0-4-30,1317-0-99-99,1326,1317,125.0,131
1133-0-4-30,1331-0-99-99,1133,1331,132.0,131
1177-0-4-30,1355-0-99-99,1177,1355,134.0,131
1110-0-4-30,1356-0-99-99,1110,1356,150.0,131
1039-0-4-30,1357-0-99-99,1039,1357,149.0,131
1385-0-4-30,1358-0-99-99,1385,1358,121.0,131
1021-0-4-30,1361-0-99-99,1021,1361,161.0,131
1062-0-4-30,1371-0-99-99,1062,1371,154.0,131
1173-0-4-30,1378-0-99-99,1173,1378,165.0,131
1232-0-4-30,1378-0-99-99,1232,1378,179.0,131
1342-0-4-30,1378-0-99-99,1342,1378,138.0,131
1351-0-4-30,1379-0-99-99,1351,1379,72.0,131
1021-0-4-30,1386-0-99-99,1021,1386,172.0,131
1249-0-4-30,1388-0-99-99,1249,1388,198.0,131
1396-0-4-30,1388-0-99-99,1396,1388,123.0,131
1538-0-4-30,1388-0-99-99,1538,1388,204.0,131
1445-0-4-30,1391-0-99-99,1445,1391,125.0,131
1265-0-4-30,1393-0-99-99,1265,1393,167.0,131
1531-0-4-30,1393-0-99-99,1531,1393,158.0,131
1173-0-4-30,1394-0-99-99,1173,1394,137.0,131
1401-0-4-30,1395-0-99-99,1401,1395,48.0,131
1140-0-4-30,1402-0-99-99,1140,1402,50.0,131
1173-0-4-30,1402-0-99-99,1173,1402,156.0,131
1400-0-4-30,1402-0-99-99,1400,1402,50.0,131
1415-0-4-30,1402-0-99-99,1415,1402,120.0,131
1423-0-4-30,1411-0-99-99,1423,1411,49.0,131
1407-0-4-30,1415-0-99-99,1407,1415,48.0,131
1606-0-4-30,1415-0-99-99,1606,1415,173.0,131
