o_node,d_node,origin,destination,travel_time,iteration,edge_type
1476-0-20-9,1591-0-99-99,1476,1591,34.0,33,Inner Subway Station
1036-0-20-9,1592-0-99-99,1036,1592,101.0,33,Inner Subway Station
1057-0-20-9,1592-0-99-99,1057,1592,114.0,33,Inner Subway Station
1059-0-20-9,1592-0-99-99,1059,1592,114.0,33,Inner Subway Station
1446-0-20-9,1592-0-99-99,1446,1592,51.0,33,Inner Subway Station
1594-0-20-9,1592-0-99-99,1594,1592,20.0,33,Inner Subway Station
1481-0-20-9,1593-0-99-99,1481,1593,36.0,33,Inner Subway Station
1588-0-20-9,1593-0-99-99,1588,1593,25.0,33,Inner Subway Station
1270-0-20-9,1594-0-99-99,1270,1594,76.0,33,Inner Subway Station
1490-0-20-9,1594-0-99-99,1490,1594,29.0,33,Inner Subway Station
1504-0-20-9,1594-0-99-99,1504,1594,35.0,33,Inner Subway Station
1595-0-20-9,1594-0-99-99,1595,1594,10.0,33,Inner Subway Station
1038-0-20-9,1595-0-99-99,1038,1595,92.0,33,Inner Subway Station
1069-0-20-9,1595-0-99-99,1069,1595,104.0,33,Inner Subway Station
1221-0-20-9,1595-0-99-99,1221,1595,63.0,33,Inner Subway Station
1258-0-20-9,1595-0-99-99,1258,1595,56.0,33,Inner Subway Station
1465-0-20-9,1595-0-99-99,1465,1595,47.0,33,Inner Subway Station
1487-0-20-9,1595-0-99-99,1487,1595,30.0,33,Inner Subway Station
1069-0-20-9,1596-0-99-99,1069,1596,109.0,33,Inner Subway Station
1231-0-20-9,1596-0-99-99,1231,1596,56.0,33,Inner Subway Station
1602-0-20-9,1596-0-99-99,1602,1596,29.0,33,Inner Subway Station
1040-0-20-9,1597-0-99-99,1040,1597,91.0,33,Inner Subway Station
1211-0-20-9,1597-0-99-99,1211,1597,79.0,33,Inner Subway Station
1452-0-20-9,1600-0-99-99,1452,1600,65.0,33,Inner Subway Station
1476-0-20-9,1600-0-99-99,1476,1600,44.0,33,Inner Subway Station
1038-0-20-9,1601-0-99-99,1038,1601,95.0,33,Inner Subway Station
1046-0-20-9,1601-0-99-99,1046,1601,116.0,33,Inner Subway Station
1069-0-20-9,1601-0-99-99,1069,1601,116.0,33,Inner Subway Station
1566-0-20-9,1601-0-99-99,1566,1601,51.0,33,Inner Subway Station
1603-0-20-9,1601-0-99-99,1603,1601,29.0,33,Inner Subway Station
1195-0-20-9,1602-0-99-99,1195,1602,71.0,33,Inner Subway Station
1613-0-20-9,1604-0-99-99,1613,1604,28.0,33,Inner Subway Station
1055-0-20-9,1606-0-99-99,1055,1606,115.0,33,Inner Subway Station
1057-0-20-9,1606-0-99-99,1057,1606,115.0,33,Inner Subway Station
1065-0-20-9,1606-0-99-99,1065,1606,115.0,33,Inner Subway Station
1391-0-20-9,1606-0-99-99,1391,1606,83.0,33,Inner Subway Station
1564-0-20-9,1606-0-99-99,1564,1606,61.0,33,Inner Subway Station
1098-0-20-9,1607-0-99-99,1098,1607,119.0,33,Inner Subway Station
1228-0-20-9,1607-0-99-99,1228,1607,76.0,33,Inner Subway Station
1060-0-20-9,1608-0-99-99,1060,1608,126.0,33,Inner Subway Station
1180-0-20-9,1608-0-99-99,1180,1608,102.0,33,Inner Subway Station
1210-0-20-9,1608-0-99-99,1210,1608,95.0,33,Inner Subway Station
1249-0-20-9,1608-0-99-99,1249,1608,72.0,33,Inner Subway Station
1391-0-20-9,1608-0-99-99,1391,1608,85.0,33,Inner Subway Station
1490-0-20-9,1613-0-99-99,1490,1613,34.0,33,Inner Subway Station
1609-0-20-9,1613-0-99-99,1609,1613,42.0,33,Inner Subway Station
1052-0-20-9,1617-0-99-99,1052,1617,141.0,33,Inner Subway Station
1555-0-20-9,1618-0-99-99,1555,1618,38.0,33,Inner Subway Station
1609-0-20-9,1618-0-99-99,1609,1618,38.0,33,Inner Subway Station
1210-0-20-9,1620-0-99-99,1210,1620,99.0,33,Inner Subway Station
1441-0-20-9,1620-0-99-99,1441,1620,88.0,33,Inner Subway Station
1493-0-20-9,1620-0-99-99,1493,1620,37.0,33,Inner Subway Station
1566-0-20-9,1620-0-99-99,1566,1620,41.0,33,Inner Subway Station
1576-0-20-9,1620-0-99-99,1576,1620,26.0,33,Inner Subway Station
1025-0-20-9,1621-0-99-99,1025,1621,110.0,33,Inner Subway Station
1204-0-20-9,1621-0-99-99,1204,1621,123.0,33,Inner Subway Station
1210-0-20-9,1621-0-99-99,1210,1621,97.0,33,Inner Subway Station
1391-0-20-9,1621-0-99-99,1391,1621,100.0,33,Inner Subway Station
1566-0-20-9,1621-0-99-99,1566,1621,42.0,33,Inner Subway Station
1614-0-20-9,1622-0-99-99,1614,1622,22.0,33,Inner Subway Station
1490-0-20-9,1624-0-99-99,1490,1624,41.0,33,Inner Subway Station
1270-0-20-9,1003-0-99-99,1270,1003,18.0,34,Inner Subway Station
1552-0-20-9,1011-0-99-99,1552,1011,96.0,34,Inner Subway Station
1043-0-20-9,1014-0-99-99,1043,1014,51.0,34,Inner Subway Station
1211-0-20-9,1014-0-99-99,1211,1014,68.0,34,Inner Subway Station
1490-0-20-9,1014-0-99-99,1490,1014,84.0,34,Inner Subway Station
1036-0-20-9,1015-0-99-99,1036,1015,17.0,34,Inner Subway Station
1046-0-20-9,1015-0-99-99,1046,1015,36.0,34,Inner Subway Station
1049-0-20-9,1015-0-99-99,1049,1015,33.0,34,Inner Subway Station
1057-0-20-9,1015-0-99-99,1057,1015,23.0,34,Inner Subway Station
1072-0-20-9,1015-0-99-99,1072,1015,43.0,34,Inner Subway Station
1184-0-20-9,1015-0-99-99,1184,1015,51.0,34,Inner Subway Station
1272-0-20-9,1015-0-99-99,1272,1015,28.0,34,Inner Subway Station
1075-0-20-9,1016-0-99-99,1075,1016,40.0,34,Inner Subway Station
1254-0-20-9,1016-0-99-99,1254,1016,51.0,34,Inner Subway Station
1025-0-20-9,1017-0-99-99,1025,1017,18.0,34,Inner Subway Station
1038-0-20-9,1017-0-99-99,1038,1017,25.0,34,Inner Subway Station
1068-0-20-9,1017-0-99-99,1068,1017,35.0,34,Inner Subway Station
1070-0-20-9,1017-0-99-99,1070,1017,42.0,34,Inner Subway Station
1269-0-20-9,1017-0-99-99,1269,1017,27.0,34,Inner Subway Station
1270-0-20-9,1017-0-99-99,1270,1017,21.0,34,Inner Subway Station
1560-0-20-9,1017-0-99-99,1560,1017,79.0,34,Inner Subway Station
1025-0-20-9,1018-0-99-99,1025,1018,20.0,34,Inner Subway Station
1037-0-20-9,1018-0-99-99,1037,1018,18.0,34,Inner Subway Station
1443-0-20-9,1018-0-99-99,1443,1018,91.0,34,Inner Subway Station
1036-0-20-9,1019-0-99-99,1036,1019,30.0,34,Inner Subway Station
1094-0-20-9,1019-0-99-99,1094,1019,54.0,34,Inner Subway Station
1019-0-20-9,1021-0-99-99,1019,1021,20.0,34,Inner Subway Station
1036-0-20-9,1021-0-99-99,1036,1021,30.0,34,Inner Subway Station
1038-0-20-9,1021-0-99-99,1038,1021,20.0,34,Inner Subway Station
1044-0-20-9,1021-0-99-99,1044,1021,28.0,34,Inner Subway Station
1051-0-20-9,1021-0-99-99,1051,1021,25.0,34,Inner Subway Station
1052-0-20-9,1021-0-99-99,1052,1021,30.0,34,Inner Subway Station
1054-0-20-9,1021-0-99-99,1054,1021,30.0,34,Inner Subway Station
1071-0-20-9,1021-0-99-99,1071,1021,37.0,34,Inner Subway Station
1073-0-20-9,1021-0-99-99,1073,1021,30.0,34,Inner Subway Station
1091-0-20-9,1021-0-99-99,1091,1021,45.0,34,Inner Subway Station
1122-0-20-9,1021-0-99-99,1122,1021,75.0,34,Inner Subway Station
1157-0-20-9,1021-0-99-99,1157,1021,64.0,34,Inner Subway Station
1180-0-20-9,1021-0-99-99,1180,1021,54.0,34,Inner Subway Station
1210-0-20-9,1021-0-99-99,1210,1021,63.0,34,Inner Subway Station
1301-0-20-9,1021-0-99-99,1301,1021,100.0,34,Inner Subway Station
1423-0-20-9,1021-0-99-99,1423,1021,54.0,34,Inner Subway Station
1481-0-20-9,1021-0-99-99,1481,1021,79.0,34,Inner Subway Station
1490-0-20-9,1021-0-99-99,1490,1021,80.0,34,Inner Subway Station
1063-0-20-9,1022-0-99-99,1063,1022,42.0,34,Inner Subway Station
1085-0-20-9,1022-0-99-99,1085,1022,58.0,34,Inner Subway Station
1093-0-20-9,1022-0-99-99,1093,1022,28.0,34,Inner Subway Station
1105-0-20-9,1022-0-99-99,1105,1022,55.0,34,Inner Subway Station
1201-0-20-9,1022-0-99-99,1201,1022,62.0,34,Inner Subway Station
1211-0-20-9,1022-0-99-99,1211,1022,62.0,34,Inner Subway Station
1321-0-20-9,1022-0-99-99,1321,1022,92.0,34,Inner Subway Station
1211-0-20-9,1023-0-99-99,1211,1023,61.0,34,Inner Subway Station
1084-0-20-9,1024-0-99-99,1084,1024,41.0,34,Inner Subway Station
1269-0-20-9,1024-0-99-99,1269,1024,32.0,34,Inner Subway Station
1391-0-20-9,1024-0-99-99,1391,1024,85.0,34,Inner Subway Station
1081-0-20-9,1024-0-99-99,1081,1024,33.0,34,Inner Subway Station
1038-0-20-9,1025-0-99-99,1038,1025,19.0,34,Inner Subway Station
1045-0-20-9,1025-0-99-99,1045,1025,38.0,34,Inner Subway Station
1047-0-20-9,1025-0-99-99,1047,1025,28.0,34,Inner Subway Station
1052-0-20-9,1025-0-99-99,1052,1025,17.0,34,Inner Subway Station
1071-0-20-9,1025-0-99-99,1071,1025,38.0,34,Inner Subway Station
1227-0-20-9,1025-0-99-99,1227,1025,83.0,34,Inner Subway Station
1270-0-20-9,1025-0-99-99,1270,1025,22.0,34,Inner Subway Station
1525-0-20-9,1025-0-99-99,1525,1025,73.0,34,Inner Subway Station
1067-0-20-9,1026-0-99-99,1067,1026,28.0,34,Inner Subway Station
1069-0-20-9,1026-0-99-99,1069,1026,32.0,34,Inner Subway Station
1071-0-20-9,1026-0-99-99,1071,1026,39.0,34,Inner Subway Station
1203-0-20-9,1026-0-99-99,1203,1026,54.0,34,Inner Subway Station
1227-0-20-9,1026-0-99-99,1227,1026,84.0,34,Inner Subway Station
1365-0-20-9,1026-0-99-99,1365,1026,69.0,34,Inner Subway Station
1040-0-20-9,1034-0-99-99,1040,1034,24.0,34,Inner Subway Station
1077-0-20-9,1034-0-99-99,1077,1034,28.0,34,Inner Subway Station
1104-0-20-9,1034-0-99-99,1104,1034,57.0,34,Inner Subway Station
1130-0-20-9,1034-0-99-99,1130,1034,80.0,34,Inner Subway Station
1195-0-20-9,1034-0-99-99,1195,1034,65.0,34,Inner Subway Station
1267-0-20-9,1034-0-99-99,1267,1034,33.0,34,Inner Subway Station
1273-0-20-9,1034-0-99-99,1273,1034,44.0,34,Inner Subway Station
1377-0-20-9,1034-0-99-99,1377,1034,88.0,34,Inner Subway Station
1043-0-20-9,1035-0-99-99,1043,1035,35.0,34,Inner Subway Station
1244-0-20-9,1035-0-99-99,1244,1035,77.0,34,Inner Subway Station
1053-0-20-9,1036-0-99-99,1053,1036,16.0,34,Inner Subway Station
1093-0-20-9,1036-0-99-99,1093,1036,42.0,34,Inner Subway Station
1607-0-20-9,1036-0-99-99,1607,1036,106.0,34,Inner Subway Station
1020-0-20-9,1037-0-99-99,1020,1037,29.0,34,Inner Subway Station
1070-0-20-9,1037-0-99-99,1070,1037,32.0,34,Inner Subway Station
1071-0-20-9,1037-0-99-99,1071,1037,32.0,34,Inner Subway Station
1187-0-20-9,1037-0-99-99,1187,1037,32.0,34,Inner Subway Station
1366-0-20-9,1037-0-99-99,1366,1037,75.0,34,Inner Subway Station
1523-0-20-9,1037-0-99-99,1523,1037,71.0,34,Inner Subway Station
1043-0-20-9,1038-0-99-99,1043,1038,20.0,34,Inner Subway Station
1045-0-20-9,1038-0-99-99,1045,1038,26.0,34,Inner Subway Station
1050-0-20-9,1038-0-99-99,1050,1038,5.0,34,Inner Subway Station
1055-0-20-9,1038-0-99-99,1055,1038,22.0,34,Inner Subway Station
1090-0-20-9,1038-0-99-99,1090,1038,33.0,34,Inner Subway Station
1126-0-20-9,1038-0-99-99,1126,1038,75.0,34,Inner Subway Station
1202-0-20-9,1038-0-99-99,1202,1038,49.0,34,Inner Subway Station
1211-0-20-9,1038-0-99-99,1211,1038,60.0,34,Inner Subway Station
1212-0-20-9,1038-0-99-99,1212,1038,60.0,34,Inner Subway Station
1391-0-20-9,1038-0-99-99,1391,1038,79.0,34,Inner Subway Station
1022-0-20-9,1039-0-99-99,1022,1039,11.0,34,Inner Subway Station
1059-0-20-9,1039-0-99-99,1059,1039,36.0,34,Inner Subway Station
1204-0-20-9,1039-0-99-99,1204,1039,42.0,34,Inner Subway Station
1250-0-20-9,1039-0-99-99,1250,1039,46.0,34,Inner Subway Station
1448-0-20-9,1039-0-99-99,1448,1039,75.0,34,Inner Subway Station
1451-0-20-9,1039-0-99-99,1451,1039,80.0,34,Inner Subway Station
1016-0-20-9,1040-0-99-99,1016,1040,32.0,34,Inner Subway Station
1041-0-20-9,1040-0-99-99,1041,1040,15.0,34,Inner Subway Station
1070-0-20-9,1040-0-99-99,1070,1040,24.0,34,Inner Subway Station
1258-0-20-9,1040-0-99-99,1258,1040,47.0,34,Inner Subway Station
1271-0-20-9,1040-0-99-99,1271,1040,32.0,34,Inner Subway Station
1038-0-20-9,1041-0-99-99,1038,1041,16.0,34,Inner Subway Station
1052-0-20-9,1041-0-99-99,1052,1041,26.0,34,Inner Subway Station
1093-0-20-9,1041-0-99-99,1093,1041,27.0,34,Inner Subway Station
1101-0-20-9,1041-0-99-99,1101,1041,36.0,34,Inner Subway Station
1186-0-20-9,1041-0-99-99,1186,1041,35.0,34,Inner Subway Station
1391-0-20-9,1041-0-99-99,1391,1041,79.0,34,Inner Subway Station
1443-0-20-9,1041-0-99-99,1443,1041,83.0,34,Inner Subway Station
1493-0-20-9,1041-0-99-99,1493,1041,106.0,34,Inner Subway Station
1019-0-20-9,1042-0-99-99,1019,1042,31.0,34,Inner Subway Station
1052-0-20-9,1042-0-99-99,1052,1042,23.0,34,Inner Subway Station
1066-0-20-9,1042-0-99-99,1066,1042,39.0,34,Inner Subway Station
1068-0-20-9,1042-0-99-99,1068,1042,27.0,34,Inner Subway Station
1116-0-20-9,1042-0-99-99,1116,1042,61.0,34,Inner Subway Station
1139-0-20-9,1042-0-99-99,1139,1042,56.0,34,Inner Subway Station
1266-0-20-9,1042-0-99-99,1266,1042,46.0,34,Inner Subway Station
1299-0-20-9,1042-0-99-99,1299,1042,97.0,34,Inner Subway Station
1308-0-20-9,1042-0-99-99,1308,1042,90.0,34,Inner Subway Station
1051-0-20-9,1043-0-99-99,1051,1043,27.0,34,Inner Subway Station
1055-0-20-9,1043-0-99-99,1055,1043,42.0,34,Inner Subway Station
1186-0-20-9,1043-0-99-99,1186,1043,35.0,34,Inner Subway Station
1054-0-20-9,1044-0-99-99,1054,1044,38.0,34,Inner Subway Station
1034-0-20-9,1045-0-99-99,1034,1045,37.0,34,Inner Subway Station
1040-0-20-9,1045-0-99-99,1040,1045,21.0,34,Inner Subway Station
1055-0-20-9,1045-0-99-99,1055,1045,37.0,34,Inner Subway Station
1072-0-20-9,1045-0-99-99,1072,1045,22.0,34,Inner Subway Station
1076-0-20-9,1045-0-99-99,1076,1045,37.0,34,Inner Subway Station
1115-0-20-9,1045-0-99-99,1115,1045,52.0,34,Inner Subway Station
1282-0-20-9,1045-0-99-99,1282,1045,64.0,34,Inner Subway Station
1287-0-20-9,1045-0-99-99,1287,1045,81.0,34,Inner Subway Station
1025-0-20-9,1046-0-99-99,1025,1046,34.0,34,Inner Subway Station
1037-0-20-9,1046-0-99-99,1037,1046,24.0,34,Inner Subway Station
1038-0-20-9,1046-0-99-99,1038,1046,17.0,34,Inner Subway Station
1051-0-20-9,1046-0-99-99,1051,1046,15.0,34,Inner Subway Station
1053-0-20-9,1046-0-99-99,1053,1046,19.0,34,Inner Subway Station
1059-0-20-9,1046-0-99-99,1059,1046,34.0,34,Inner Subway Station
1067-0-20-9,1046-0-99-99,1067,1046,29.0,34,Inner Subway Station
1075-0-20-9,1046-0-99-99,1075,1046,30.0,34,Inner Subway Station
1107-0-20-9,1046-0-99-99,1107,1046,42.0,34,Inner Subway Station
1119-0-20-9,1046-0-99-99,1119,1046,64.0,34,Inner Subway Station
1204-0-20-9,1046-0-99-99,1204,1046,33.0,34,Inner Subway Station
1066-0-20-9,1047-0-99-99,1066,1047,34.0,34,Inner Subway Station
1204-0-20-9,1048-0-99-99,1204,1048,39.0,34,Inner Subway Station
1211-0-20-9,1048-0-99-99,1211,1048,53.0,34,Inner Subway Station
1391-0-20-9,1048-0-99-99,1391,1048,73.0,34,Inner Subway Station
1581-0-20-9,1049-0-99-99,1581,1049,95.0,34,Inner Subway Station
1096-0-20-9,1050-0-99-99,1096,1050,26.0,34,Inner Subway Station
1411-0-20-9,1051-0-99-99,1411,1051,66.0,34,Inner Subway Station
1066-0-20-9,1052-0-99-99,1066,1052,18.0,34,Inner Subway Station
1067-0-20-9,1052-0-99-99,1067,1052,17.0,34,Inner Subway Station
1210-0-20-9,1052-0-99-99,1210,1052,61.0,34,Inner Subway Station
1278-0-20-9,1052-0-99-99,1278,1052,30.0,34,Inner Subway Station
1548-0-20-9,1052-0-99-99,1548,1052,81.0,34,Inner Subway Station
1063-0-20-9,1053-0-99-99,1063,1053,21.0,34,Inner Subway Station
1467-0-20-9,1056-0-99-99,1467,1056,87.0,34,Inner Subway Station
1522-0-20-9,1058-0-99-99,1522,1058,89.0,34,Inner Subway Station
1052-0-20-9,1059-0-99-99,1052,1059,18.0,34,Inner Subway Station
1054-0-20-9,1059-0-99-99,1054,1059,14.0,34,Inner Subway Station
1591-0-20-9,1059-0-99-99,1591,1059,100.0,34,Inner Subway Station
1071-0-20-9,1060-0-99-99,1071,1060,31.0,34,Inner Subway Station
1039-0-20-9,1061-0-99-99,1039,1061,30.0,34,Inner Subway Station
1071-0-20-9,1061-0-99-99,1071,1061,34.0,34,Inner Subway Station
1089-0-20-9,1061-0-99-99,1089,1061,41.0,34,Inner Subway Station
1037-0-20-9,1062-0-99-99,1037,1062,27.0,34,Inner Subway Station
1052-0-20-9,1062-0-99-99,1052,1062,25.0,34,Inner Subway Station
1064-0-20-9,1062-0-99-99,1064,1062,11.0,34,Inner Subway Station
1079-0-20-9,1062-0-99-99,1079,1062,15.0,34,Inner Subway Station
1110-0-20-9,1062-0-99-99,1110,1062,42.0,34,Inner Subway Station
1205-0-20-9,1062-0-99-99,1205,1062,54.0,34,Inner Subway Station
1071-0-20-9,1063-0-99-99,1071,1063,31.0,34,Inner Subway Station
1041-0-20-9,1064-0-99-99,1041,1064,42.0,34,Inner Subway Station
1046-0-20-9,1064-0-99-99,1046,1064,39.0,34,Inner Subway Station
1051-0-20-9,1064-0-99-99,1051,1064,32.0,34,Inner Subway Station
1069-0-20-9,1064-0-99-99,1069,1064,30.0,34,Inner Subway Station
1073-0-20-9,1064-0-99-99,1073,1064,30.0,34,Inner Subway Station
1075-0-20-9,1064-0-99-99,1075,1064,29.0,34,Inner Subway Station
1211-0-20-9,1064-0-99-99,1211,1064,70.0,34,Inner Subway Station
1271-0-20-9,1064-0-99-99,1271,1064,38.0,34,Inner Subway Station
1037-0-20-9,1065-0-99-99,1037,1065,27.0,34,Inner Subway Station
1043-0-20-9,1065-0-99-99,1043,1065,37.0,34,Inner Subway Station
1071-0-20-9,1065-0-99-99,1071,1065,31.0,34,Inner Subway Station
1536-0-20-9,1065-0-99-99,1536,1065,87.0,34,Inner Subway Station
1006-0-20-9,1066-0-99-99,1006,1066,45.0,34,Inner Subway Station
1070-0-20-9,1066-0-99-99,1070,1066,29.0,34,Inner Subway Station
1076-0-20-9,1066-0-99-99,1076,1066,14.0,34,Inner Subway Station
1089-0-20-9,1066-0-99-99,1089,1066,28.0,34,Inner Subway Station
1090-0-20-9,1066-0-99-99,1090,1066,17.0,34,Inner Subway Station
1119-0-20-9,1066-0-99-99,1119,1066,54.0,34,Inner Subway Station
1185-0-20-9,1066-0-99-99,1185,1066,43.0,34,Inner Subway Station
1450-0-20-9,1066-0-99-99,1450,1066,76.0,34,Inner Subway Station
1015-0-20-9,1067-0-99-99,1015,1067,33.0,34,Inner Subway Station
1025-0-20-9,1067-0-99-99,1025,1067,22.0,34,Inner Subway Station
1037-0-20-9,1067-0-99-99,1037,1067,19.0,34,Inner Subway Station
1108-0-20-9,1067-0-99-99,1108,1067,32.0,34,Inner Subway Station
1220-0-20-9,1067-0-99-99,1220,1067,73.0,34,Inner Subway Station
1406-0-20-9,1067-0-99-99,1406,1067,64.0,34,Inner Subway Station
1029-0-20-9,1068-0-99-99,1029,1068,37.0,34,Inner Subway Station
1507-0-20-9,1068-0-99-99,1507,1068,83.0,34,Inner Subway Station
1021-0-20-9,1069-0-99-99,1021,1069,31.0,34,Inner Subway Station
1093-0-20-9,1069-0-99-99,1093,1069,16.0,34,Inner Subway Station
1107-0-20-9,1069-0-99-99,1107,1069,31.0,34,Inner Subway Station
1043-0-20-9,1070-0-99-99,1043,1070,24.0,34,Inner Subway Station
1116-0-20-9,1070-0-99-99,1116,1070,54.0,34,Inner Subway Station
1430-0-20-9,1070-0-99-99,1430,1070,65.0,34,Inner Subway Station
1024-0-20-9,1071-0-99-99,1024,1071,41.0,34,Inner Subway Station
1036-0-20-9,1071-0-99-99,1036,1071,41.0,34,Inner Subway Station
1042-0-20-9,1071-0-99-99,1042,1071,25.0,34,Inner Subway Station
1051-0-20-9,1071-0-99-99,1051,1071,26.0,34,Inner Subway Station
1055-0-20-9,1071-0-99-99,1055,1071,41.0,34,Inner Subway Station
1069-0-20-9,1071-0-99-99,1069,1071,18.0,34,Inner Subway Station
1258-0-20-9,1071-0-99-99,1258,1071,70.0,34,Inner Subway Station
1263-0-20-9,1071-0-99-99,1263,1071,71.0,34,Inner Subway Station
1364-0-20-9,1071-0-99-99,1364,1071,74.0,34,Inner Subway Station
1442-0-20-9,1071-0-99-99,1442,1071,65.0,34,Inner Subway Station
1021-0-20-9,1072-0-99-99,1021,1072,45.0,34,Inner Subway Station
1066-0-20-9,1072-0-99-99,1066,1072,36.0,34,Inner Subway Station
1093-0-20-9,1072-0-99-99,1093,1072,24.0,34,Inner Subway Station
1101-0-20-9,1072-0-99-99,1101,1072,33.0,34,Inner Subway Station
1173-0-20-9,1072-0-99-99,1173,1072,27.0,34,Inner Subway Station
1270-0-20-9,1072-0-99-99,1270,1072,57.0,34,Inner Subway Station
1540-0-20-9,1072-0-99-99,1540,1072,87.0,34,Inner Subway Station
1057-0-20-9,1073-0-99-99,1057,1073,41.0,34,Inner Subway Station
1063-0-20-9,1073-0-99-99,1063,1073,41.0,34,Inner Subway Station
1067-0-20-9,1073-0-99-99,1067,1073,28.0,34,Inner Subway Station
1076-0-20-9,1073-0-99-99,1076,1073,24.0,34,Inner Subway Station
1105-0-20-9,1073-0-99-99,1105,1073,40.0,34,Inner Subway Station
1181-0-20-9,1073-0-99-99,1181,1073,45.0,34,Inner Subway Station
1268-0-20-9,1073-0-99-99,1268,1073,54.0,34,Inner Subway Station
1483-0-20-9,1073-0-99-99,1483,1073,77.0,34,Inner Subway Station
1100-0-20-9,1074-0-99-99,1100,1074,28.0,34,Inner Subway Station
1106-0-20-9,1074-0-99-99,1106,1074,44.0,34,Inner Subway Station
1056-0-20-9,1075-0-99-99,1056,1075,33.0,34,Inner Subway Station
1066-0-20-9,1075-0-99-99,1066,1075,22.0,34,Inner Subway Station
1101-0-20-9,1075-0-99-99,1101,1075,29.0,34,Inner Subway Station
1391-0-20-9,1075-0-99-99,1391,1075,83.0,34,Inner Subway Station
1454-0-20-9,1075-0-99-99,1454,1075,79.0,34,Inner Subway Station
1599-0-20-9,1075-0-99-99,1599,1075,113.0,34,Inner Subway Station
1022-0-20-9,1076-0-99-99,1022,1076,37.0,34,Inner Subway Station
1080-0-20-9,1076-0-99-99,1080,1076,25.0,34,Inner Subway Station
1101-0-20-9,1076-0-99-99,1101,1076,28.0,34,Inner Subway Station
1254-0-20-9,1076-0-99-99,1254,1076,72.0,34,Inner Subway Station
1314-0-20-9,1076-0-99-99,1314,1076,74.0,34,Inner Subway Station
1069-0-20-9,1077-0-99-99,1069,1077,27.0,34,Inner Subway Station
1084-0-20-9,1077-0-99-99,1084,1077,19.0,34,Inner Subway Station
1085-0-20-9,1077-0-99-99,1085,1077,31.0,34,Inner Subway Station
1090-0-20-9,1077-0-99-99,1090,1077,14.0,34,Inner Subway Station
1211-0-20-9,1077-0-99-99,1211,1077,70.0,34,Inner Subway Station
1287-0-20-9,1077-0-99-99,1287,1077,53.0,34,Inner Subway Station
1017-0-20-9,1078-0-99-99,1017,1078,37.0,34,Inner Subway Station
1040-0-20-9,1078-0-99-99,1040,1078,36.0,34,Inner Subway Station
1069-0-20-9,1078-0-99-99,1069,1078,30.0,34,Inner Subway Station
1073-0-20-9,1078-0-99-99,1073,1078,30.0,34,Inner Subway Station
1180-0-20-9,1078-0-99-99,1180,1078,52.0,34,Inner Subway Station
1217-0-20-9,1078-0-99-99,1217,1078,77.0,34,Inner Subway Station
1038-0-20-9,1079-0-99-99,1038,1079,34.0,34,Inner Subway Station
1049-0-20-9,1079-0-99-99,1049,1079,34.0,34,Inner Subway Station
1052-0-20-9,1079-0-99-99,1052,1079,33.0,34,Inner Subway Station
1055-0-20-9,1079-0-99-99,1055,1079,26.0,34,Inner Subway Station
1070-0-20-9,1079-0-99-99,1070,1079,35.0,34,Inner Subway Station
1106-0-20-9,1079-0-99-99,1106,1079,53.0,34,Inner Subway Station
1210-0-20-9,1079-0-99-99,1210,1079,75.0,34,Inner Subway Station
1055-0-20-9,1080-0-99-99,1055,1080,28.0,34,Inner Subway Station
1094-0-20-9,1080-0-99-99,1094,1080,36.0,34,Inner Subway Station
1046-0-20-9,1082-0-99-99,1046,1082,48.0,34,Inner Subway Station
1047-0-20-9,1082-0-99-99,1047,1082,42.0,34,Inner Subway Station
1038-0-20-9,1084-0-99-99,1038,1084,39.0,34,Inner Subway Station
1043-0-20-9,1084-0-99-99,1043,1084,52.0,34,Inner Subway Station
1052-0-20-9,1084-0-99-99,1052,1084,36.0,34,Inner Subway Station
1067-0-20-9,1084-0-99-99,1067,1084,30.0,34,Inner Subway Station
1072-0-20-9,1084-0-99-99,1072,1084,40.0,34,Inner Subway Station
1077-0-20-9,1084-0-99-99,1077,1084,19.0,34,Inner Subway Station
1093-0-20-9,1084-0-99-99,1093,1084,29.0,34,Inner Subway Station
1391-0-20-9,1084-0-99-99,1391,1084,96.0,34,Inner Subway Station
1102-0-20-9,1087-0-99-99,1102,1087,39.0,34,Inner Subway Station
1021-0-20-9,1089-0-99-99,1021,1089,52.0,34,Inner Subway Station
1037-0-20-9,1089-0-99-99,1037,1089,35.0,34,Inner Subway Station
1042-0-20-9,1089-0-99-99,1042,1089,46.0,34,Inner Subway Station
1052-0-20-9,1089-0-99-99,1052,1089,35.0,34,Inner Subway Station
1071-0-20-9,1089-0-99-99,1071,1089,46.0,34,Inner Subway Station
1278-0-20-9,1089-0-99-99,1278,1089,56.0,34,Inner Subway Station
1041-0-20-9,1090-0-99-99,1041,1090,44.0,34,Inner Subway Station
1051-0-20-9,1090-0-99-99,1051,1090,33.0,34,Inner Subway Station
1052-0-20-9,1090-0-99-99,1052,1090,28.0,34,Inner Subway Station
1054-0-20-9,1090-0-99-99,1054,1090,28.0,34,Inner Subway Station
1055-0-20-9,1090-0-99-99,1055,1090,24.0,34,Inner Subway Station
1056-0-20-9,1090-0-99-99,1056,1090,29.0,34,Inner Subway Station
1057-0-20-9,1090-0-99-99,1057,1090,24.0,34,Inner Subway Station
1071-0-20-9,1090-0-99-99,1071,1090,39.0,34,Inner Subway Station
